Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00116,Kurta,Ethnic,Oversized,Beige,Floral,Rayon,2960,Beige Oversized Kurta,4.4,Ethnic Kurta with Oversized design in Beige. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00116.jpg
P00117,Shirt,Casual,Slim Fit,Pink,Checked,Blended,1880,Pink Slim Fit Shirt,3.8,Casual Shirt with Slim Fit design in Pink. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00117.jpg
P00118,Skirt,Party,Relaxed Fit,Green,Striped,Blended,1400,Green Relaxed Fit Skirt,3.8,Party Skirt with Relaxed Fit design in Green. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00118.jpg
P00119,Skirt,Casual,Regular Fit,Blue,Floral,Rayon,1690,Blue Regular Fit Skirt,3.9,Casual Skirt with Regular Fit design in Blue. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00119.jpg
P00120,T-Shirt,Formal,Relaxed Fit,Pink,Checked,Cotton,1180,Pink Relaxed Fit T-Shirt,4.0,Formal T-Shirt with Relaxed Fit design in Pink. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00120.jpg
P00121,Dress,Casual,Regular Fit,Beige,Floral,Linen,2940,Beige Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Beige. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00121.jpg
P00122,Kurta,Casual,Relaxed Fit,Black,Plain,Silk,2430,Black Relaxed Fit Kurta,4.0,Casual Kurta with Relaxed Fit design in Black. Plain pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00122.jpg
P00123,Kurta,Party,Relaxed Fit,White,Floral,Linen,2280,White Relaxed Fit Kurta,4.1,Party Kurta with Relaxed Fit design in White. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00123.jpg
P00124,Skirt,Party,Regular Fit,Black,Solid,Cotton,1240,Black Regular Fit Skirt,4.1,Party Skirt with Regular Fit design in Black. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00124.jpg
P00125,Trousers,Formal,Relaxed Fit,Pink,Checked,Blended,1230,Pink Relaxed Fit Trousers,4.2,Formal Trousers with Relaxed Fit design in Pink. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00125.jpg
P00126,Kurta,Casual,Regular Fit,Black,Printed,Silk,4250,Black Regular Fit Kurta,4.2,Casual Kurta with Regular Fit design in Black. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00126.jpg
P00127,Skirt,Casual,Regular Fit,Grey,Checked,Rayon,670,Grey Regular Fit Skirt,4.3,Casual Skirt with Regular Fit design in Grey. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00127.jpg
P00128,Jacket,Sports,Oversized,Navy,Floral,Polyester,3050,Navy Oversized Jacket,4.4,Sports Jacket with Oversized design in Navy. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00128.jpg
P00129,Trousers,Formal,Slim Fit,Green,Floral,Polyester,1960,Green Slim Fit Trousers,4.4,Formal Trousers with Slim Fit design in Green. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00129.jpg
P00130,T-Shirt,Formal,Relaxed Fit,Yellow,Printed,Rayon,570,Yellow Relaxed Fit T-Shirt,3.8,Formal T-Shirt with Relaxed Fit design in Yellow. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00130.jpg
P00131,Hoodie,Casual,Regular Fit,Navy,Striped,Cotton,1700,Navy Regular Fit Hoodie,3.8,Casual Hoodie with Regular Fit design in Navy. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00131.jpg
P00132,Shirt,Formal,Regular Fit,Pink,Printed,Polyester,1710,Pink Regular Fit Shirt,3.9,Formal Shirt with Regular Fit design in Pink. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00132.jpg
P00133,Jeans,Formal,Regular Fit,Black,Solid,Denim,1240,Black Regular Fit Jeans,4.0,Formal Jeans with Regular Fit design in Black. Solid pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00133.jpg
P00134,T-Shirt,Formal,Regular Fit,Brown,Printed,Cotton,1210,Brown Regular Fit T-Shirt,4.0,Formal T-Shirt with Regular Fit design in Brown. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00134.jpg
P00135,Skirt,Casual,Regular Fit,Green,Floral,Cotton,2220,Green Regular Fit Skirt,4.0,Casual Skirt with Regular Fit design in Green. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00135.jpg
P00136,T-Shirt,Sports,Regular Fit,Red,Solid,Rayon,790,Red Regular Fit T-Shirt,4.1,Sports T-Shirt with Regular Fit design in Red. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00136.jpg
P00137,Shirt,Formal,Slim Fit,Brown,Checked,Cotton,1630,Brown Slim Fit Shirt,4.1,Formal Shirt with Slim Fit design in Brown. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00137.jpg
P00138,Jeans,Casual,Slim Fit,Red,Checked,Denim,2680,Red Slim Fit Jeans,4.2,Casual Jeans with Slim Fit design in Red. Checked pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00138.jpg
P00139,Trousers,Casual,Regular Fit,Beige,Plain,Linen,2500,Beige Regular Fit Trousers,4.2,Casual Trousers with Regular Fit design in Beige. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00139.jpg
P00140,Dress,Party,Relaxed Fit,Brown,Checked,Polyester,1650,Brown Relaxed Fit Dress,4.3,Party Dress with Relaxed Fit design in Brown. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00140.jpg
P00141,Dress,Casual,Regular Fit,Black,Plain,Linen,2970,Black Regular Fit Dress,4.4,Casual Dress with Regular Fit design in Black. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00141.jpg
P00142,Skirt,Casual,Regular Fit,Brown,Checked,Blended,2270,Brown Regular Fit Skirt,4.4,Casual Skirt with Regular Fit design in Brown. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00142.jpg
P00143,Dress,Party,Relaxed Fit,Blue,Striped,Polyester,2190,Blue Relaxed Fit Dress,3.8,Party Dress with Relaxed Fit design in Blue. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00143.jpg
P00144,Dress,Party,Regular Fit,Yellow,Floral,Cotton,1870,Yellow Regular Fit Dress,3.8,Party Dress with Regular Fit design in Yellow. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00144.jpg
P00145,Jacket,Casual,Slim Fit,Yellow,Floral,Blended,3200,Yellow Slim Fit Jacket,3.9,Casual Jacket with Slim Fit design in Yellow. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00145.jpg
P00146,Jacket,Sports,Slim Fit,Yellow,Floral,Polyester,2910,Yellow Slim Fit Jacket,4.0,Sports Jacket with Slim Fit design in Yellow. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00146.jpg
P00147,Trousers,Sports,Slim Fit,Brown,Printed,Blended,1060,Brown Slim Fit Trousers,4.0,Sports Trousers with Slim Fit design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00147.jpg
P00148,T-Shirt,Sports,Relaxed Fit,Yellow,Checked,Rayon,1000,Yellow Relaxed Fit T-Shirt,4.0,Sports T-Shirt with Relaxed Fit design in Yellow. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00148.jpg
P00149,Jacket,Casual,Regular Fit,Navy,Solid,Blended,3250,Navy Regular Fit Jacket,4.1,Casual Jacket with Regular Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00149.jpg
P00150,Skirt,Casual,Relaxed Fit,Grey,Floral,Rayon,940,Grey Relaxed Fit Skirt,4.1,Casual Skirt with Relaxed Fit design in Grey. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00150.jpg
P00151,Skirt,Casual,Regular Fit,White,Striped,Rayon,2490,White Regular Fit Skirt,4.2,Casual Skirt with Regular Fit design in White. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00151.jpg
P00152,Trousers,Casual,Slim Fit,Navy,Solid,Cotton,1740,Navy Slim Fit Trousers,4.2,Casual Trousers with Slim Fit design in Navy. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00152.jpg
P00153,Kurta,Party,Slim Fit,Green,Floral,Cotton,2830,Green Slim Fit Kurta,4.3,Party Kurta with Slim Fit design in Green. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00153.jpg
P00154,Dress,Party,Regular Fit,Black,Printed,Linen,4030,Black Regular Fit Dress,4.4,Party Dress with Regular Fit design in Black. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00154.jpg
P00155,Hoodie,Casual,Regular Fit,Grey,Floral,Wool,1600,Grey Regular Fit Hoodie,4.4,Casual Hoodie with Regular Fit design in Grey. Floral pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00155.jpg
P00156,Jacket,Casual,Slim Fit,Beige,Solid,Blended,3980,Beige Slim Fit Jacket,3.8,Casual Jacket with Slim Fit design in Beige. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00156.jpg
P00157,Kurta,Party,Relaxed Fit,Blue,Plain,Linen,3240,Blue Relaxed Fit Kurta,3.8,Party Kurta with Relaxed Fit design in Blue. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00157.jpg
P00158,T-Shirt,Formal,Relaxed Fit,Grey,Solid,Polyester,760,Grey Relaxed Fit T-Shirt,3.9,Formal T-Shirt with Relaxed Fit design in Grey. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00158.jpg
P00159,Jeans,Casual,Relaxed Fit,Green,Striped,Blended,920,Green Relaxed Fit Jeans,4.0,Casual Jeans with Relaxed Fit design in Green. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00159.jpg
P00160,Shirt,Casual,Relaxed Fit,Black,Checked,Linen,600,Black Relaxed Fit Shirt,4.0,Casual Shirt with Relaxed Fit design in Black. Checked pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00160.jpg
P00161,Jacket,Casual,Slim Fit,Black,Striped,Cotton,1760,Black Slim Fit Jacket,4.0,Casual Jacket with Slim Fit design in Black. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00161.jpg
P00162,Hoodie,Sports,Relaxed Fit,Green,Printed,Blended,1570,Green Relaxed Fit Hoodie,4.1,Sports Hoodie with Relaxed Fit design in Green. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00162.jpg
P00163,Shirt,Sports,Relaxed Fit,Grey,Checked,Blended,1370,Grey Relaxed Fit Shirt,4.1,Sports Shirt with Relaxed Fit design in Grey. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00163.jpg
P00164,Skirt,Party,Regular Fit,Blue,Floral,Rayon,1530,Blue Regular Fit Skirt,4.2,Party Skirt with Regular Fit design in Blue. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00164.jpg
P00165,T-Shirt,Casual,Oversized,Green,Floral,Polyester,440,Green Oversized T-Shirt,4.2,Casual T-Shirt with Oversized design in Green. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00165.jpg
P00166,Shirt,Casual,Relaxed Fit,Brown,Checked,Linen,1040,Brown Relaxed Fit Shirt,4.3,Casual Shirt with Relaxed Fit design in Brown. Checked pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00166.jpg
P00167,T-Shirt,Sports,Relaxed Fit,Black,Striped,Linen,1540,Black Relaxed Fit T-Shirt,4.4,Sports T-Shirt with Relaxed Fit design in Black. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00167.jpg
P00168,Skirt,Casual,Regular Fit,Black,Checked,Rayon,1640,Black Regular Fit Skirt,4.4,Casual Skirt with Regular Fit design in Black. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00168.jpg
P00169,Skirt,Casual,Regular Fit,Green,Printed,Rayon,2400,Green Regular Fit Skirt,3.8,Casual Skirt with Regular Fit design in Green. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00169.jpg
P00170,Skirt,Casual,Relaxed Fit,White,Floral,Blended,2070,White Relaxed Fit Skirt,3.8,Casual Skirt with Relaxed Fit design in White. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00170.jpg
P00171,Trousers,Casual,Regular Fit,Navy,Printed,Linen,830,Navy Regular Fit Trousers,3.9,Casual Trousers with Regular Fit design in Navy. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00171.jpg
P00172,Dress,Casual,Regular Fit,Black,Checked,Polyester,3260,Black Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Black. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00172.jpg
P00173,T-Shirt,Casual,Relaxed Fit,White,Printed,Rayon,740,White Relaxed Fit T-Shirt,4.0,Casual T-Shirt with Relaxed Fit design in White. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00173.jpg
P00174,T-Shirt,Sports,Relaxed Fit,Blue,Striped,Rayon,1100,Blue Relaxed Fit T-Shirt,4.0,Sports T-Shirt with Relaxed Fit design in Blue. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00174.jpg
P00175,Hoodie,Sports,Regular Fit,Beige,Striped,Wool,3260,Beige Regular Fit Hoodie,4.1,Sports Hoodie with Regular Fit design in Beige. Striped pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00175.jpg
P00176,Hoodie,Casual,Oversized,Brown,Floral,Blended,2350,Brown Oversized Hoodie,4.1,Casual Hoodie with Oversized design in Brown. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00176.jpg
P00177,Dress,Party,Regular Fit,Black,Plain,Blended,3040,Black Regular Fit Dress,4.2,Party Dress with Regular Fit design in Black. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00177.jpg
P00178,T-Shirt,Sports,Regular Fit,Beige,Floral,Polyester,730,Beige Regular Fit T-Shirt,4.2,Sports T-Shirt with Regular Fit design in Beige. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00178.jpg
P00179,T-Shirt,Casual,Relaxed Fit,Grey,Floral,Linen,1080,Grey Relaxed Fit T-Shirt,4.3,Casual T-Shirt with Relaxed Fit design in Grey. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00179.jpg
